Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2020,II,Mammillaria geminispina,,Caryophyllales,Cactaceae,Mammillaria,DE,CN,,7,,live,,T,A
2020,II,Mammillaria geminispina,,Caryophyllales,Cactaceae,Mammillaria,NL,CN,,,40,live,Number of specimens,T,A
2020,II,Mammillaria geminispina,,Caryophyllales,Cactaceae,Mammillaria,TH,IT,,714,,live,Number of specimens,T,A
2020,II,Mammillaria geminispina,,Caryophyllales,Cactaceae,Mammillaria,US,CN,,,60,live,Number of specimens,T,A
2020,II,Mammillaria geminispina,,Caryophyllales,Cactaceae,Mammillaria,US,TH,,,3,live,Number of specimens,T,A
2020,II,Mammillaria glassii,,Caryophyllales,Cactaceae,Mammillaria,AE,NL,,46200,,live,Number of specimens,T,A
2020,II,Mammillaria glassii,,Caryophyllales,Cactaceae,Mammillaria,CH,DE,,1,,live,Number of specimens,T,A
2020,II,Mammillaria glassii,,Caryophyllales,Cactaceae,Mammillaria,CH,NL,,64,,live,Number of specimens,T,A
2020,II,Mammillaria glassii,,Caryophyllales,Cactaceae,Mammillaria,HK,NL,,36,,live,Number of specimens,T,A
2020,II,Mammillaria glassii,,Caryophyllales,Cactaceae,Mammillaria,TH,NL,,20,,live,Number of specimens,T,A
2020,II,Mammillaria glassii,,Caryophyllales,Cactaceae,Mammillaria,TH,US,,135,,live,Number of specimens,T,A
2020,II,Mammillaria grahamii,,Caryophyllales,Cactaceae,Mammillaria,JP,CN,,1000,,live,Number of specimens,T,A
2020,II,Mammillaria grahamii,,Caryophyllales,Cactaceae,Mammillaria,SG,MY,,,540,live,Number of specimens,T,A
2020,II,Mammillaria grusonii,,Caryophyllales,Cactaceae,Mammillaria,CH,NL,,1,,live,Number of specimens,T,A
2020,II,Mammillaria grusonii,,Caryophyllales,Cactaceae,Mammillaria,SG,MY,,,10,live,Number of specimens,T,D
2020,II,Mammillaria guelzowiana,,Caryophyllales,Cactaceae,Mammillaria,CH,DE,,1,,live,Number of specimens,T,A
2020,II,Mammillaria guelzowiana,,Caryophyllales,Cactaceae,Mammillaria,JP,CN,,10000,6000,live,Number of specimens,T,A
2020,II,Mammillaria guelzowiana,,Caryophyllales,Cactaceae,Mammillaria,TH,JP,,,28,live,Number of specimens,T,A
2020,II,Mammillaria haageana,,Caryophyllales,Cactaceae,Mammillaria,AE,NL,,15,,live,Number of specimens,T,A
2020,II,Mammillaria haageana,,Caryophyllales,Cactaceae,Mammillaria,CH,NL,,114,,live,Number of specimens,T,A
2020,II,Mammillaria haageana,,Caryophyllales,Cactaceae,Mammillaria,DK,TH,,,160,live,Number of specimens,T,A
2020,II,Mammillaria haageana,,Caryophyllales,Cactaceae,Mammillaria,JP,CN,,300,,live,Number of specimens,T,A
2020,II,Mammillaria haageana,,Caryophyllales,Cactaceae,Mammillaria,KW,NL,,110,,live,Number of specimens,T,A
2020,II,Mammillaria haageana,,Caryophyllales,Cactaceae,Mammillaria,TH,JP,,,2,live,Number of specimens,T,A
2020,II,Mammillaria haageana,,Caryophyllales,Cactaceae,Mammillaria,US,CN,,,750,live,Number of specimens,T,A
2020,II,Mammillaria haageana,,Caryophyllales,Cactaceae,Mammillaria,US,CZ,,,1,live,,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,AE,NL,,523,,live,Number of specimens,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,AU,CN,,,2000,live,Number of specimens,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,AU,ZA,,,500,live,,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,CA,CN,,,800,live,Number of specimens,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,CH,DE,,517,,live,Number of specimens,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,CH,DE,,,1,live,,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,CH,IT,,4,,live,Number of specimens,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,CH,NL,,1335,,live,Number of specimens,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,DE,CN,,10,,live,,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,DK,TH,,,7724,live,Number of specimens,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,DK,TH,,7889,,live,,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,HK,NL,,52,,live,Number of specimens,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,IN,CN,,,100,live,Number of specimens,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,JP,CN,,24120,19720,live,Number of specimens,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,JP,TH,,6,6,live,Number of specimens,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,JP,TW,,144,,live,Number of specimens,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,KW,NL,IT,12,,live,Number of specimens,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,KW,NL,,308,,live,Number of specimens,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,MY,CN,,,200,live,Number of specimens,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,NL,CN,,,34630,live,Number of specimens,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,NL,CN,,35185,,live,,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,NL,ET,,94885,,live,,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,NL,GT,,21216,,live,,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,RE,CN,,,3600,live,Number of specimens,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,SG,TH,,,6,live,Number of specimens,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,TH,CN,,1253,15200,live,Number of specimens,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,TH,IT,,2259,,live,Number of specimens,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,TH,JP,,,71,live,Number of specimens,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,TH,NL,,20,,live,Number of specimens,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,TH,TW,,200,,live,Number of specimens,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,TH,US,,100,,live,Number of specimens,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,US,CN,,,25691,live,Number of specimens,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,US,GT,,,7219,live,,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,US,TH,,,1,live,Number of specimens,T,A
2020,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,ZA,ET,,75,,live,,T,A
2020,II,Mammillaria hernandezii,,Caryophyllales,Cactaceae,Mammillaria,TH,JP,,,2,live,Number of specimens,T,A
2020,II,Mammillaria herrerae,,Caryophyllales,Cactaceae,Mammillaria,CH,DE,,1,,live,Number of specimens,T,A
2020,II,Mammillaria herrerae,,Caryophyllales,Cactaceae,Mammillaria,CH,DE,,,2,live,,T,A
2020,II,Mammillaria herrerae,,Caryophyllales,Cactaceae,Mammillaria,CH,NL,,21,,live,Number of specimens,T,A
2020,II,Mammillaria herrerae,,Caryophyllales,Cactaceae,Mammillaria,DE,CN,,6,,live,,T,A
2020,II,Mammillaria herrerae,,Caryophyllales,Cactaceae,Mammillaria,JP,CN,,,2500,live,Number of specimens,T,A
2020,II,Mammillaria herrerae,,Caryophyllales,Cactaceae,Mammillaria,KP,JP,,,2,live,Number of specimens,T,A
2020,II,Mammillaria herrerae,,Caryophyllales,Cactaceae,Mammillaria,KR,JP,,2,,live,Number of specimens,T,A
2020,II,Mammillaria herrerae,,Caryophyllales,Cactaceae,Mammillaria,NL,CN,,,40,live,Number of specimens,T,A
2020,II,Mammillaria herrerae,,Caryophyllales,Cactaceae,Mammillaria,TH,JP,,,27,live,Number of specimens,T,A
2020,II,Mammillaria herrerae,,Caryophyllales,Cactaceae,Mammillaria,US,CN,,,350,live,Number of specimens,T,A
2020,II,Mammillaria heyderi,,Caryophyllales,Cactaceae,Mammillaria,KW,NL,,20,,live,Number of specimens,T,A
2020,II,Mammillaria huitzilopochtli,,Caryophyllales,Cactaceae,Mammillaria,TH,US,,150,,live,Number of specimens,T,A
2020,II,Mammillaria humboldtii,,Caryophyllales,Cactaceae,Mammillaria,CN,CZ,,,1,live,,T,A
2020,II,Mammillaria humboldtii,,Caryophyllales,Cactaceae,Mammillaria,ID,TH,,,100,live,Number of specimens,T,A
2020,II,Mammillaria humboldtii,,Caryophyllales,Cactaceae,Mammillaria,JP,TH,,30,30,live,Number of specimens,T,A
2020,II,Mammillaria humboldtii,,Caryophyllales,Cactaceae,Mammillaria,KR,CN,,5,10,live,Number of specimens,T,A
2020,II,Mammillaria humboldtii,,Caryophyllales,Cactaceae,Mammillaria,RE,CN,,,200,live,Number of specimens,T,A
2020,II,Mammillaria humboldtii,,Caryophyllales,Cactaceae,Mammillaria,TH,JP,,,7,live,Number of specimens,T,A
2020,II,Mammillaria humboldtii,,Caryophyllales,Cactaceae,Mammillaria,US,CN,,,5000,live,Number of specimens,T,A
2020,II,Mammillaria humboldtii,,Caryophyllales,Cactaceae,Mammillaria,US,TH,,,2,live,Number of specimens,T,A
2020,II,Mammillaria hybrid,,Caryophyllales,Cactaceae,Mammillaria,CA,CZ,,,2,live,,T,A
2020,II,Mammillaria hybrid,,Caryophyllales,Cactaceae,Mammillaria,MX,CZ,,,3,live,,T,A
2020,II,Mammillaria hybrid,,Caryophyllales,Cactaceae,Mammillaria,TH,CZ,,,1,live,,T,A
2020,II,Mammillaria karwinskiana,,Caryophyllales,Cactaceae,Mammillaria,CH,DE,,9,,live,Number of specimens,T,A
2020,II,Mammillaria karwinskiana,,Caryophyllales,Cactaceae,Mammillaria,CH,NI,,18,,live,Number of specimens,T,A
2020,II,Mammillaria karwinskiana,,Caryophyllales,Cactaceae,Mammillaria,CH,NL,,291,,live,Number of specimens,T,A
2020,II,Mammillaria karwinskiana,,Caryophyllales,Cactaceae,Mammillaria,KW,NL,,18,,live,Number of specimens,T,A
2020,II,Mammillaria karwinskiana,,Caryophyllales,Cactaceae,Mammillaria,TH,IT,,390,,live,Number of specimens,T,A
2020,II,Mammillaria klissingiana,,Caryophyllales,Cactaceae,Mammillaria,CN,CZ,,,1,live,,T,A
2020,II,Mammillaria klissingiana,,Caryophyllales,Cactaceae,Mammillaria,TH,JP,,,1,live,Number of specimens,T,A
2020,II,Mammillaria lasiacantha,,Caryophyllales,Cactaceae,Mammillaria,TH,CZ,,,2,live,,T,A
2020,II,Mammillaria lasiacantha,,Caryophyllales,Cactaceae,Mammillaria,TH,IT,,35,,live,Number of specimens,T,A
2020,II,Mammillaria lasiacantha,,Caryophyllales,Cactaceae,Mammillaria,TH,JP,,,2,live,Number of specimens,T,A
2020,II,Mammillaria laui,,Caryophyllales,Cactaceae,Mammillaria,CH,NL,,238,,live,Number of specimens,T,A
2020,II,Mammillaria laui,,Caryophyllales,Cactaceae,Mammillaria,HK,NL,,70,,live,Number of specimens,T,A
2020,II,Mammillaria laui,,Caryophyllales,Cactaceae,Mammillaria,TH,NL,,480,,live,Number of specimens,T,A
2020,II,Mammillaria lenta,,Caryophyllales,Cactaceae,Mammillaria,TH,CZ,,,1,live,,T,A
2020,II,Mammillaria longiflora,,Caryophyllales,Cactaceae,Mammillaria,KR,US,,93,,live,Number of specimens,T,A
2020,II,Mammillaria longimamma,,Caryophyllales,Cactaceae,Mammillaria,DE,CN,,10,,live,,T,A
2020,II,Mammillaria longimamma,,Caryophyllales,Cactaceae,Mammillaria,JP,CN,,7608,4608,live,Number of specimens,T,A
2020,II,Mammillaria longimamma,,Caryophyllales,Cactaceae,Mammillaria,JP,TW,,120,,live,Number of specimens,T,A
2020,II,Mammillaria longimamma,,Caryophyllales,Cactaceae,Mammillaria,NL,CN,,,40,live,Number of specimens,T,A
2020,II,Mammillaria longimamma,,Caryophyllales,Cactaceae,Mammillaria,TH,IT,,100,,live,Number of specimens,T,A
2020,II,Mammillaria luethyi,,Caryophyllales,Cactaceae,Mammillaria,CH,DE,,1,,live,Number of specimens,T,A
2020,II,Mammillaria magnifica,,Caryophyllales,Cactaceae,Mammillaria,CH,NL,,11,,live,Number of specimens,T,A
2020,II,Mammillaria magnifica,,Caryophyllales,Cactaceae,Mammillaria,US,GT,,,60,live,,T,A
2020,II,Mammillaria magnimamma,,Caryophyllales,Cactaceae,Mammillaria,AU,ZA,,,500,live,,T,A
2020,II,Mammillaria magnimamma,,Caryophyllales,Cactaceae,Mammillaria,CH,NL,,20,,live,Number of specimens,T,A
2020,II,Mammillaria magnimamma,,Caryophyllales,Cactaceae,Mammillaria,JP,CN,,69704,64600,live,Number of specimens,T,A
2020,II,Mammillaria magnimamma,,Caryophyllales,Cactaceae,Mammillaria,US,CN,,,485,live,Number of specimens,T,A
2020,II,Mammillaria magnimamma,,Caryophyllales,Cactaceae,Mammillaria,US,TH,,,4,live,Number of specimens,T,A
2020,II,Mammillaria mammillaris,,Caryophyllales,Cactaceae,Mammillaria,US,GT,,,575,live,,T,A
2020,II,Mammillaria mammillaris,,Caryophyllales,Cactaceae,Mammillaria,US,TH,,,6,live,Number of specimens,T,A
2020,II,Mammillaria marksiana,,Caryophyllales,Cactaceae,Mammillaria,CH,IT,,96,,live,Number of specimens,T,A
2020,II,Mammillaria marksiana,,Caryophyllales,Cactaceae,Mammillaria,CH,NL,,233,,live,Number of specimens,T,A
2020,II,Mammillaria marksiana,,Caryophyllales,Cactaceae,Mammillaria,DK,DO,,4000,,live,,T,A
2020,II,Mammillaria marksiana,,Caryophyllales,Cactaceae,Mammillaria,JP,TW,,1680,,live,Number of specimens,T,A
2020,II,Mammillaria marksiana,,Caryophyllales,Cactaceae,Mammillaria,KW,NL,,7,,live,Number of specimens,T,A
2020,II,Mammillaria marksiana,,Caryophyllales,Cactaceae,Mammillaria,NL,DO,,,1000,live,Number of specimens,T,A
2020,II,Mammillaria marksiana,,Caryophyllales,Cactaceae,Mammillaria,US,DO,,,8000,live,Number of specimens,T,A
2020,II,Mammillaria marksiana,,Caryophyllales,Cactaceae,Mammillaria,US,GT,,,312,live,,T,A
2020,II,Mammillaria matudae,,Caryophyllales,Cactaceae,Mammillaria,AE,NL,,195,,live,Number of specimens,T,A
2020,II,Mammillaria matudae,,Caryophyllales,Cactaceae,Mammillaria,CH,DE,,516,,live,Number of specimens,T,A
2020,II,Mammillaria matudae,,Caryophyllales,Cactaceae,Mammillaria,CH,NL,,151,,live,Number of specimens,T,A
2020,II,Mammillaria matudae,,Caryophyllales,Cactaceae,Mammillaria,JP,GT,,622,,live,Number of specimens,T,A
2020,II,Mammillaria matudae,,Caryophyllales,Cactaceae,Mammillaria,TH,IT,,58,,live,Number of specimens,T,A
2020,II,Mammillaria matudae,,Caryophyllales,Cactaceae,Mammillaria,US,ES,,,192,live,,T,A
2020,II,Mammillaria matudae,,Caryophyllales,Cactaceae,Mammillaria,US,GT,,,20873,live,,T,A
2020,II,Mammillaria melanocentra,,Caryophyllales,Cactaceae,Mammillaria,TH,US,,1000,,live,Number of specimens,T,A
2020,II,Mammillaria mercadensis,,Caryophyllales,Cactaceae,Mammillaria,CH,NL,,104,,live,Number of specimens,T,A
2020,II,Mammillaria microhelia,,Caryophyllales,Cactaceae,Mammillaria,AE,NL,,60,,live,Number of specimens,T,A
2020,II,Mammillaria microhelia,,Caryophyllales,Cactaceae,Mammillaria,BH,TH,,,47,live,Number of specimens,T,A
2020,II,Mammillaria microhelia,,Caryophyllales,Cactaceae,Mammillaria,CH,NL,,2,,live,Number of specimens,T,A
2020,II,Mammillaria muehlenpfordtii,,Caryophyllales,Cactaceae,Mammillaria,CH,NL,,3,,live,Number of specimens,T,A
2020,II,Mammillaria mystax,,Caryophyllales,Cactaceae,Mammillaria,JP,GT,,30,,live,Number of specimens,T,A
2020,II,Mammillaria mystax,,Caryophyllales,Cactaceae,Mammillaria,JP,GT,,,150,live,,T,A
2020,II,Mammillaria mystax,,Caryophyllales,Cactaceae,Mammillaria,TH,US,,50,,live,Number of specimens,T,A
2020,II,Mammillaria mystax,,Caryophyllales,Cactaceae,Mammillaria,US,GT,,,51,live,,T,A
2020,II,Mammillaria mystax,,Caryophyllales,Cactaceae,Mammillaria,ZA,BE,,,320,live,Number of specimens,T,A
2020,II,Mammillaria mystax,,Caryophyllales,Cactaceae,Mammillaria,ZA,BE,,320,,live,,T,A
2020,II,Mammillaria napina,,Caryophyllales,Cactaceae,Mammillaria,CH,NL,,1,,live,Number of specimens,T,A
2020,II,Mammillaria nivosa,,Caryophyllales,Cactaceae,Mammillaria,AU,ZA,,,500,live,,T,A
2020,II,Mammillaria nivosa,,Caryophyllales,Cactaceae,Mammillaria,CH,NL,,152,,live,Number of specimens,T,A
2020,II,Mammillaria nivosa,,Caryophyllales,Cactaceae,Mammillaria,KW,NL,,135,,live,Number of specimens,T,A
2020,II,Mammillaria nivosa,,Caryophyllales,Cactaceae,Mammillaria,TH,IT,,30,,live,Number of specimens,T,A
2020,II,Mammillaria painteri,,Caryophyllales,Cactaceae,Mammillaria,CH,IT,,96,,live,Number of specimens,T,A
2020,II,Mammillaria parkinsonii,,Caryophyllales,Cactaceae,Mammillaria,AE,NL,,110,,live,Number of specimens,T,A
2020,II,Mammillaria parkinsonii,,Caryophyllales,Cactaceae,Mammillaria,CH,NL,,53,,live,Number of specimens,T,A
2020,II,Mammillaria parkinsonii,,Caryophyllales,Cactaceae,Mammillaria,KW,NL,,93,,live,Number of specimens,T,A
2020,II,Mammillaria parkinsonii,,Caryophyllales,Cactaceae,Mammillaria,TH,JP,,,2,live,Number of specimens,T,A
2020,II,Mammillaria parkinsonii,,Caryophyllales,Cactaceae,Mammillaria,US,CA,US,,96,live,Number of specimens,T,A
2020,II,Mammillaria perbella,,Caryophyllales,Cactaceae,Mammillaria,CH,NL,,3,,live,Number of specimens,T,A
2020,II,Mammillaria perbella,,Caryophyllales,Cactaceae,Mammillaria,ID,TH,IT,,40,live,Number of specimens,T,A
2020,II,Mammillaria perbella,,Caryophyllales,Cactaceae,Mammillaria,TH,IT,,1379,,live,Number of specimens,T,A
2020,II,Mammillaria picta,,Caryophyllales,Cactaceae,Mammillaria,CH,NL,,110,,live,Number of specimens,T,A
2020,II,Mammillaria picta,,Caryophyllales,Cactaceae,Mammillaria,NL,ET,,75000,,live,,T,A
2020,II,Mammillaria plumosa,,Caryophyllales,Cactaceae,Mammillaria,AU,ZA,,,500,live,,T,A
2020,II,Mammillaria plumosa,,Caryophyllales,Cactaceae,Mammillaria,BH,TH,,,146,live,Number of specimens,T,A
2020,II,Mammillaria plumosa,,Caryophyllales,Cactaceae,Mammillaria,CH,DE,,1,,live,Number of specimens,T,A
2020,II,Mammillaria plumosa,,Caryophyllales,Cactaceae,Mammillaria,CH,NL,,6,,live,Number of specimens,T,A
2020,II,Mammillaria plumosa,,Caryophyllales,Cactaceae,Mammillaria,JP,TH,,30,30,live,Number of specimens,T,A
2020,II,Mammillaria plumosa,,Caryophyllales,Cactaceae,Mammillaria,JP,US,,100,,live,Number of specimens,T,A
2020,II,Mammillaria plumosa,,Caryophyllales,Cactaceae,Mammillaria,KR,CN,,699,800,live,Number of specimens,T,A
2020,II,Mammillaria plumosa,,Caryophyllales,Cactaceae,Mammillaria,MV,TH,,,8,live,Number of specimens,T,A
2020,II,Mammillaria plumosa,,Caryophyllales,Cactaceae,Mammillaria,MY,TH,,,11,live,Number of specimens,T,A
2020,II,Mammillaria plumosa,,Caryophyllales,Cactaceae,Mammillaria,RE,CN,,,1000,live,Number of specimens,T,A
2020,II,Mammillaria plumosa,,Caryophyllales,Cactaceae,Mammillaria,SG,TH,,,4,live,Number of specimens,T,A
2020,II,Mammillaria plumosa,,Caryophyllales,Cactaceae,Mammillaria,TH,CN,,4785,14000,live,Number of specimens,T,A
2020,II,Mammillaria plumosa,,Caryophyllales,Cactaceae,Mammillaria,TH,IT,,290,,live,Number of specimens,T,A
2020,II,Mammillaria plumosa,,Caryophyllales,Cactaceae,Mammillaria,TH,JP,,,51,live,Number of specimens,T,A
2020,II,Mammillaria plumosa,,Caryophyllales,Cactaceae,Mammillaria,US,TH,,,3,live,Number of specimens,T,A
2020,II,Mammillaria polyedra,,Caryophyllales,Cactaceae,Mammillaria,CH,NL,,5,,live,Number of specimens,T,A
2020,II,Mammillaria polythele,,Caryophyllales,Cactaceae,Mammillaria,CA,GT,,,450,live,,T,A
2020,II,Mammillaria polythele,,Caryophyllales,Cactaceae,Mammillaria,CH,DE,,13,,live,Number of specimens,T,A
2020,II,Mammillaria polythele,,Caryophyllales,Cactaceae,Mammillaria,CH,IT,,40,,live,Number of specimens,T,A
2020,II,Mammillaria polythele,,Caryophyllales,Cactaceae,Mammillaria,CH,NL,,494,,live,Number of specimens,T,A
2020,II,Mammillaria polythele,,Caryophyllales,Cactaceae,Mammillaria,HK,NL,,2,,live,Number of specimens,T,A
2020,II,Mammillaria polythele,,Caryophyllales,Cactaceae,Mammillaria,KW,NL,,132,,live,Number of specimens,T,A
2020,II,Mammillaria polythele,,Caryophyllales,Cactaceae,Mammillaria,NL,ET,,77304,,live,,T,A
2020,II,Mammillaria polythele,,Caryophyllales,Cactaceae,Mammillaria,NL,GT,,11831,,live,,T,A
2020,II,Mammillaria polythele,,Caryophyllales,Cactaceae,Mammillaria,US,GT,,,5060,live,,T,A
2020,II,Mammillaria poselgeri,,Caryophyllales,Cactaceae,Mammillaria,SG,MY,,,270,live,Number of specimens,T,A
2020,II,Mammillaria poselgeri,,Caryophyllales,Cactaceae,Mammillaria,SG,MY,,,20,live,Number of specimens,T,D
2020,II,Mammillaria poselgeri,,Caryophyllales,Cactaceae,Mammillaria,TH,IT,,502,,live,Number of specimens,T,A
2020,II,Mammillaria pringlei,,Caryophyllales,Cactaceae,Mammillaria,AE,NL,,213,,live,Number of specimens,T,A
2020,II,Mammillaria pringlei,,Caryophyllales,Cactaceae,Mammillaria,CH,DE,,5,,live,Number of specimens,T,A
2020,II,Mammillaria pringlei,,Caryophyllales,Cactaceae,Mammillaria,CH,IT,,24,,live,Number of specimens,T,A
2020,II,Mammillaria pringlei,,Caryophyllales,Cactaceae,Mammillaria,CH,NL,,61,,live,Number of specimens,T,A
2020,II,Mammillaria pringlei,,Caryophyllales,Cactaceae,Mammillaria,HK,NL,,49,,live,Number of specimens,T,A
2020,II,Mammillaria pringlei,,Caryophyllales,Cactaceae,Mammillaria,KW,NL,,86,,live,Number of specimens,T,A
2020,II,Mammillaria prolifera,,Caryophyllales,Cactaceae,Mammillaria,AT,KR,,,2300,live,Number of specimens,T,A
2020,II,Mammillaria prolifera,,Caryophyllales,Cactaceae,Mammillaria,AT,KR,,2300,,live,,T,A
2020,II,Mammillaria prolifera,,Caryophyllales,Cactaceae,Mammillaria,BH,TH,,,17,live,Number of specimens,T,A
2020,II,Mammillaria prolifera,,Caryophyllales,Cactaceae,Mammillaria,CH,DE,,4,,live,Number of specimens,T,A
2020,II,Mammillaria prolifera,,Caryophyllales,Cactaceae,Mammillaria,CH,NL,,22,,live,Number of specimens,T,A
2020,II,Mammillaria prolifera,,Caryophyllales,Cactaceae,Mammillaria,HK,NL,,44,,live,Number of specimens,T,A
2020,II,Mammillaria prolifera,,Caryophyllales,Cactaceae,Mammillaria,MV,TH,,,4,live,Number of specimens,T,A
2020,II,Mammillaria prolifera,,Caryophyllales,Cactaceae,Mammillaria,TH,NL,,1332,,live,Number of specimens,T,A
2020,II,Mammillaria prolifera,,Caryophyllales,Cactaceae,Mammillaria,US,KR,,,700,live,Number of specimens,T,A
2020,II,Mammillaria rekoi,,Caryophyllales,Cactaceae,Mammillaria,CH,NL,,25,,live,Number of specimens,T,A
